simulation_idx,step_idx,mse,scale
74,2,3.164841837133281e-05,5
74,3,3.242750608478673e-05,5
74,4,3.279275188106112e-05,5
74,5,3.293968620710075e-05,5
74,6,3.3041385904653e-05,5
74,7,3.3233442081836984e-05,5
74,8,3.268851651228033e-05,5
74,9,3.235843178117648e-05,5
74,10,3.258321885368787e-05,5
74,11,3.381276474101469e-05,5
74,12,3.517771256156266e-05,5
74,13,3.578442192520015e-05,5
74,14,3.645575270638801e-05,5
74,15,3.722303517861292e-05,5
74,16,3.7683308619307354e-05,5
74,17,3.7992169382050633e-05,5
74,18,3.875233232975006e-05,5
74,19,3.865228791255504e-05,5
74,20,3.8560137909371406e-05,5
74,21,3.963859853683971e-05,5
74,22,3.949766687583178e-05,5
74,23,4.032785727758892e-05,5
74,24,4.113544127903879e-05,5
74,25,4.165877908235416e-05,5
74,26,4.1801285988185555e-05,5
74,27,4.1833845898509026e-05,5
74,28,4.231171260471456e-05,5
74,29,4.2642277549020946e-05,5
74,30,4.2383031541248783e-05,5
74,31,4.1449067794019356e-05,5
74,32,4.083629391971044e-05,5
74,33,4.023858127766289e-05,5
74,34,4.014886144432239e-05,5
74,35,3.950663085561246e-05,5
74,36,3.9511138311354443e-05,5
74,37,3.827986438409425e-05,5
74,38,3.8141148252179846e-05,5
74,39,3.7724348658230156e-05,5
74,40,3.724423731910065e-05,5
74,41,3.6660559999290854e-05,5
74,42,3.5738583392230794e-05,5
74,43,3.429478601901792e-05,5
74,44,3.2855379686225206e-05,5
74,45,3.165822272421792e-05,5
74,46,3.018131792487111e-05,5
74,47,2.8844520784332417e-05,5
74,48,2.754935485427268e-05,5
74,49,2.6010058718384244e-05,5
74,50,2.4638133254484273e-05,5
74,51,2.3896709535620175e-05,5
74,52,2.2633072148892097e-05,5
74,53,2.173604298150167e-05,5
74,54,2.0892664906568825e-05,5
74,55,1.975233135453891e-05,5
74,56,1.9194381820852868e-05,5
74,57,1.9659668396343477e-05,5
74,58,1.950723526533693e-05,5
74,59,1.9352257368154824e-05,5
74,60,1.904776036099065e-05,5
74,61,1.882041215139907e-05,5
74,62,1.8118045773007907e-05,5
74,63,1.7846574337454513e-05,5
74,64,1.7434644178138115e-05,5
74,65,1.7556452803546563e-05,5
74,66,1.7994727386394516e-05,5
74,67,1.787906512618065e-05,5
74,68,1.7771124475984834e-05,5
74,69,1.7913509509526193e-05,5
74,70,1.8059916328638792e-05,5
74,71,1.8025593817583285e-05,5
74,72,1.846970189944841e-05,5
74,73,1.9169770894222893e-05,5
74,74,2.004732596105896e-05,5
74,75,2.1385198124335147e-05,5
74,76,2.3100883481674828e-05,5
74,77,2.3366072127828375e-05,5
74,78,2.449951716698706e-05,5
74,79,2.53024172707228e-05,5
74,80,2.583989225968253e-05,5
74,81,2.656900142028462e-05,5
74,82,2.7647183742374182e-05,5
74,83,2.8543390726554208e-05,5
74,84,2.915377262979746e-05,5
74,85,2.9711356546613388e-05,5
74,86,3.0102817618171684e-05,5
74,87,3.016471237060614e-05,5
74,88,3.000991819135379e-05,5
74,89,2.963509177789092e-05,5
74,90,2.9864429961889982e-05,5
74,91,3.007941813848447e-05,5
74,92,3.032520180568099e-05,5
74,93,3.1225543352775276e-05,5
74,94,3.084375202888623e-05,5
74,95,3.0201188565115444e-05,5
74,96,2.974871858896222e-05,5
74,97,3.004505742865149e-05,5
74,98,2.9798271498293616e-05,5
74,99,2.979556484206114e-05,5
75,0,3.474662662483752e-05,5
75,1,3.386975367902778e-05,5
75,2,3.298914452898316e-05,5
75,3,3.204522727173753e-05,5
75,4,3.114105129498057e-05,5
75,5,3.054582703043707e-05,5
75,6,3.09326387650799e-05,5
75,7,3.1015930289868265e-05,5
75,8,3.0818613595329225e-05,5
75,9,3.104106872342527e-05,5
75,10,3.081807153648697e-05,5
75,11,3.073279731324874e-05,5
75,12,3.0708259146194905e-05,5
75,13,3.0768340366194025e-05,5
75,14,3.0678664188599214e-05,5
75,15,3.115005893050693e-05,5
75,16,3.1913939892547205e-05,5
75,17,3.2757448934717104e-05,5
75,18,3.341434785397723e-05,5
75,19,3.33114257955458e-05,5
75,20,3.375026790308766e-05,5
75,21,3.411414218135178e-05,5
75,22,3.428738273214549e-05,5
75,23,3.469637522357516e-05,5
75,24,3.5111468605464324e-05,5
75,25,3.55233860318549e-05,5
75,26,3.53359391738195e-05,5
75,27,3.545820800354704e-05,5
75,28,3.5301793104736134e-05,5
75,29,3.4427674108883366e-05,5
75,30,3.367051249369979e-05,5
75,31,3.2955438655335456e-05,5
75,32,3.190588904544711e-05,5
75,33,3.065517739742063e-05,5
75,34,2.9752050977549516e-05,5
75,35,2.89121762762079e-05,5
75,36,2.7971011149929836e-05,5
75,37,2.651814247656148e-05,5
75,38,2.568862691987306e-05,5
75,39,2.5672337869764306e-05,5
75,40,2.5608100258978084e-05,5
75,41,2.5570128855179064e-05,5
75,42,2.558716914791148e-05,5
75,43,2.605106055852957e-05,5
75,44,2.6408606572658755e-05,5
75,45,2.6154029910685495e-05,5
75,46,2.5951394491130486e-05,5
75,47,2.6102012270712294e-05,5
75,48,2.6693567633628845e-05,5
75,49,2.7836109438794665e-05,5
75,50,2.923410283983685e-05,5
75,51,3.064560587517917e-05,5
75,52,3.159948391839862e-05,5
75,53,3.2265681511489674e-05,5
75,54,3.297629518783651e-05,5
75,55,3.329032915644348e-05,5
75,56,3.411644138395786e-05,5
75,57,3.550416658981703e-05,5
75,58,3.586436650948599e-05,5
75,59,3.595542148104869e-05,5
75,60,3.603731238399632e-05,5
75,61,3.635137545643374e-05,5
75,62,3.63654617103748e-05,5
75,63,3.691730307764374e-05,5
75,64,3.650919461506419e-05,5
75,65,3.623027805588208e-05,5
75,66,3.6083631130168214e-05,5
75,67,3.550896144588478e-05,5
75,68,3.5016098991036415e-05,5
75,69,3.419850327190943e-05,5
75,70,3.2974541682051495e-05,5
75,71,3.243858373025432e-05,5
75,72,3.214224852854386e-05,5
75,73,3.1545085221296176e-05,5
75,74,3.0659084586659446e-05,5
75,75,2.979850978590548e-05,5
75,76,2.8679733077296987e-05,5
75,77,2.783544550766237e-05,5
75,78,2.6587444153847173e-05,5
75,79,2.609988223412074e-05,5
75,80,2.5823823307291605e-05,5
75,81,2.567512092355173e-05,5
75,82,2.562294866947923e-05,5
75,83,2.556395520514343e-05,5
75,84,2.5753468435141258e-05,5
75,85,2.5655475837993436e-05,5
75,86,2.5349703719257377e-05,5
75,87,2.515270716685336e-05,5
75,88,2.488640348019544e-05,5
75,89,2.453753950248938e-05,5
75,90,2.4750124794081785e-05,5
75,91,2.477724956406746e-05,5
75,92,2.52585050475318e-05,5
75,93,2.535195199016016e-05,5
75,94,2.5297906177002005e-05,5
75,95,2.5512088541290723e-05,5
75,96,2.5489163817837834e-05,5
75,97,2.5844148694886826e-05,5
75,98,2.5866987925837748e-05,5
75,99,2.577306077000685e-05,5
76,0,3.1757426768308505e-05,5
76,1,3.142708374070935e-05,5
76,2,3.164841837133281e-05,5
76,3,3.242750608478673e-05,5
76,4,3.279275188106112e-05,5
76,5,3.293968620710075e-05,5
76,6,3.3041389542631805e-05,5
76,7,3.3233442081836984e-05,5
76,8,3.268851651228033e-05,5
76,9,3.235843178117648e-05,5
76,10,3.258321885368787e-05,5
76,11,3.381276474101469e-05,5
76,12,3.517771256156266e-05,5
76,13,3.578442192520015e-05,5
76,14,3.645575270638801e-05,5
76,15,3.722303517861292e-05,5
76,16,3.7683308619307354e-05,5
76,17,3.7992169382050633e-05,5
76,18,3.875233232975006e-05,5
76,19,3.865228791255504e-05,5
76,20,3.8560137909371406e-05,5
76,21,3.963859853683971e-05,5
76,22,3.949766687583178e-05,5
76,23,4.032785727758892e-05,5
76,24,4.113544127903879e-05,5
76,25,4.165877908235416e-05,5
76,26,4.1801285988185555e-05,5
76,27,4.1833845898509026e-05,5
76,28,4.231171260471456e-05,5
76,29,4.2642277549020946e-05,5
76,30,4.2383031541248783e-05,5
76,31,4.1449067794019356e-05,5
76,32,4.083629391971044e-05,5
76,33,4.023858127766289e-05,5
76,34,4.014886144432239e-05,5
76,35,3.950663085561246e-05,5
76,36,3.9511138311354443e-05,5
76,37,3.827986438409425e-05,5
76,38,3.8141148252179846e-05,5
76,39,3.7724348658230156e-05,5
76,40,3.724423731910065e-05,5
76,41,3.6660559999290854e-05,5
76,42,3.5738583392230794e-05,5
76,43,3.429478601901792e-05,5
76,44,3.2855379686225206e-05,5
76,45,3.165822272421792e-05,5
76,46,3.018131792487111e-05,5
76,47,2.8844520784332417e-05,5
76,48,2.754935485427268e-05,5
76,49,2.6010058718384244e-05,5
76,50,2.4638133254484273e-05,5
76,51,2.3896709535620175e-05,5
76,52,2.2633072148892097e-05,5
76,53,2.173604298150167e-05,5
76,54,2.0892664906568825e-05,5
76,55,1.975233135453891e-05,5
76,56,1.9194381820852868e-05,5
76,57,1.9659668396343477e-05,5
76,58,1.950723526533693e-05,5
76,59,1.9352259187144227e-05,5
76,60,1.904776036099065e-05,5
76,61,1.882041215139907e-05,5
76,62,1.8118045773007907e-05,5
76,63,1.7846574337454513e-05,5
76,64,1.7434644178138115e-05,5
76,65,1.7556452803546563e-05,5
76,66,1.7994727386394516e-05,5
76,67,1.787906512618065e-05,5
76,68,1.7771124475984834e-05,5
76,69,1.7913509509526193e-05,5
76,70,1.8059916328638792e-05,5
76,71,1.8025593817583285e-05,5
76,72,1.846970189944841e-05,5
76,73,1.9169770894222893e-05,5
76,74,2.004732596105896e-05,5
76,75,2.1385198124335147e-05,5
76,76,2.3100883481674828e-05,5
76,77,2.3366072127828375e-05,5
76,78,2.449951716698706e-05,5
76,79,2.53024172707228e-05,5
76,80,2.583989225968253e-05,5
76,81,2.656900142028462e-05,5
76,82,2.7647183742374182e-05,5
76,83,2.8543390726554208e-05,5
76,84,2.915377262979746e-05,5
76,85,2.9711356546613388e-05,5
76,86,3.0102813980192877e-05,5
76,87,3.016471237060614e-05,5
76,88,3.000991819135379e-05,5
76,89,2.963509177789092e-05,5
76,90,2.9864429961889982e-05,5
76,91,3.007941813848447e-05,5
76,92,3.032520180568099e-05,5
76,93,3.1225543352775276e-05,5
76,94,3.084375202888623e-05,5
76,95,3.0201188565115444e-05,5
76,96,2.974871858896222e-05,5
76,97,3.004505742865149e-05,5
76,98,2.9798271498293616e-05,5
76,99,2.979556484206114e-05,5
77,0,3.474662662483752e-05,5
77,1,3.386975367902778e-05,5
77,2,3.298914452898316e-05,5
77,3,3.204522727173753e-05,5
77,4,3.114105129498057e-05,5
77,5,3.054582703043707e-05,5
77,6,3.09326387650799e-05,5
77,7,3.1015930289868265e-05,5
77,8,3.0818613595329225e-05,5
77,9,3.104106508544646e-05,5
77,10,3.081807153648697e-05,5
77,11,3.073279731324874e-05,5
77,12,3.0708259146194905e-05,5
77,13,3.0768340366194025e-05,5
77,14,3.0678664188599214e-05,5
77,15,3.115005893050693e-05,5
77,16,3.1913939892547205e-05,5
77,17,3.2757448934717104e-05,5
77,18,3.341434785397723e-05,5
77,19,3.33114257955458e-05,5
77,20,3.375026790308766e-05,5
77,21,3.411414581933059e-05,5
77,22,3.428738273214549e-05,5
77,23,3.469637522357516e-05,5
77,24,3.5111468605464324e-05,5
77,25,3.55233860318549e-05,5
77,26,3.53359391738195e-05,5
77,27,3.545820800354704e-05,5
77,28,3.5301793104736134e-05,5
77,29,3.4427674108883366e-05,5
77,30,3.367051249369979e-05,5
77,31,3.2955438655335456e-05,5
77,32,3.190588904544711e-05,5
77,33,3.065517739742063e-05,5
77,34,2.9752050977549516e-05,5
77,35,2.89121762762079e-05,5
77,36,2.7971011149929836e-05,5
77,37,2.651814247656148e-05,5
77,38,2.568862691987306e-05,5
77,39,2.5672337869764306e-05,5
77,40,2.5608100258978084e-05,5
77,41,2.5570128855179064e-05,5
77,42,2.558716914791148e-05,5
77,43,2.605106055852957e-05,5
77,44,2.6408606572658755e-05,5
77,45,2.6154029910685495e-05,5
77,46,2.5951394491130486e-05,5
77,47,2.6102012270712294e-05,5
77,48,2.6693567633628845e-05,5
77,49,2.7836109438794665e-05,5
77,50,2.923410283983685e-05,5
77,51,3.064560587517917e-05,5
77,52,3.159948391839862e-05,5
77,53,3.2265681511489674e-05,5
77,54,3.297629518783651e-05,5
77,55,3.329032915644348e-05,5
77,56,3.411644138395786e-05,5
77,57,3.550416658981703e-05,5
77,58,3.586436650948599e-05,5
77,59,3.595542148104869e-05,5
77,60,3.603731238399632e-05,5
77,61,3.635137545643374e-05,5
77,62,3.63654617103748e-05,5
77,63,3.691730307764374e-05,5
77,64,3.650919461506419e-05,5
77,65,3.623027805588208e-05,5
77,66,3.6083631130168214e-05,5
77,67,3.550896144588478e-05,5
77,68,3.5016098991036415e-05,5
77,69,3.419850327190943e-05,5
77,70,3.2974541682051495e-05,5
77,71,3.243858373025432e-05,5
77,72,3.214224852854386e-05,5
77,73,3.1545085221296176e-05,5
77,74,3.0659084586659446e-05,5
77,75,2.979850978590548e-05,5
77,76,2.8679733077296987e-05,5
77,77,2.783544550766237e-05,5
77,78,2.6587444153847173e-05,5
77,79,2.609988223412074e-05,5
77,80,2.5823823307291605e-05,5
77,81,2.567512092355173e-05,5
77,82,2.562294866947923e-05,5
77,83,2.556395520514343e-05,5
77,84,2.5753468435141258e-05,5
77,85,2.5655475837993436e-05,5
77,86,2.5349703719257377e-05,5
77,87,2.515270716685336e-05,5
77,88,2.488640348019544e-05,5
77,89,2.453753950248938e-05,5
77,90,2.4750124794081785e-05,5
77,91,2.477724956406746e-05,5
77,92,2.52585050475318e-05,5
77,93,2.535195199016016e-05,5
77,94,2.5297906177002005e-05,5
77,95,2.5512088541290723e-05,5
77,96,2.5489163817837834e-05,5
77,97,2.5844148694886826e-05,5
77,98,2.5866987925837748e-05,5
77,99,2.577306077000685e-05,5
78,0,3.1757426768308505e-05,5
78,1,3.142708374070935e-05,5
78,2,3.164841837133281e-05,5
78,3,3.242750608478673e-05,5
78,4,3.279275188106112e-05,5
78,5,3.293968620710075e-05,5
78,6,3.3041389542631805e-05,5
78,7,3.3233442081836984e-05,5
78,8,3.268851651228033e-05,5
78,9,3.235843178117648e-05,5
78,10,3.258321885368787e-05,5
78,11,3.381276474101469e-05,5
78,12,3.517771256156266e-05,5
78,13,3.578442192520015e-05,5
78,14,3.645575270638801e-05,5
78,15,3.722303517861292e-05,5
78,16,3.7683308619307354e-05,5
78,17,3.7992169382050633e-05,5
78,18,3.875233232975006e-05,5
78,19,3.865228791255504e-05,5
78,20,3.8560137909371406e-05,5
78,21,3.963859853683971e-05,5
78,22,3.949766687583178e-05,5
78,23,4.032785727758892e-05,5
78,24,4.113544127903879e-05,5
78,25,4.165877908235416e-05,5
78,26,4.1801285988185555e-05,5
78,27,4.1833845898509026e-05,5
78,28,4.231171260471456e-05,5
78,29,4.2642277549020946e-05,5
78,30,4.2383031541248783e-05,5
78,31,4.1449067794019356e-05,5
78,32,4.083629391971044e-05,5
78,33,4.023858127766289e-05,5
78,34,4.014886144432239e-05,5
78,35,3.950663085561246e-05,5
78,36,3.9511138311354443e-05,5
78,37,3.827986438409425e-05,5
78,38,3.8141148252179846e-05,5
78,39,3.7724348658230156e-05,5
78,40,3.724423731910065e-05,5
78,41,3.6660559999290854e-05,5
78,42,3.5738583392230794e-05,5
78,43,3.429478601901792e-05,5
78,44,3.2855379686225206e-05,5
78,45,3.165822272421792e-05,5
78,46,3.018131792487111e-05,5
78,47,2.8844520784332417e-05,5
78,48,2.754935485427268e-05,5
78,49,2.6010058718384244e-05,5
78,50,2.4638133254484273e-05,5
78,51,2.3896709535620175e-05,5
78,52,2.2633072148892097e-05,5
78,53,2.173604298150167e-05,5
78,54,2.0892664906568825e-05,5
78,55,1.975233135453891e-05,5
78,56,1.9194381820852868e-05,5
78,57,1.9659668396343477e-05,5
78,58,1.950723526533693e-05,5
78,59,1.9352257368154824e-05,5
78,60,1.904776036099065e-05,5
78,61,1.882041215139907e-05,5
78,62,1.8118045773007907e-05,5
78,63,1.7846574337454513e-05,5
78,64,1.7434644178138115e-05,5
78,65,1.7556452803546563e-05,5
78,66,1.7994727386394516e-05,5
78,67,1.787906512618065e-05,5
78,68,1.7771124475984834e-05,5
78,69,1.7913509509526193e-05,5
78,70,1.8059916328638792e-05,5
78,71,1.8025593817583285e-05,5
78,72,1.846970189944841e-05,5
78,73,1.9169770894222893e-05,5
78,74,2.004732596105896e-05,5
78,75,2.1385198124335147e-05,5
78,76,2.3100883481674828e-05,5
78,77,2.3366072127828375e-05,5
78,78,2.449951716698706e-05,5
78,79,2.53024172707228e-05,5
78,80,2.583989225968253e-05,5
78,81,2.656900142028462e-05,5
78,82,2.7647183742374182e-05,5
78,83,2.8543390726554208e-05,5
78,84,2.915377262979746e-05,5
78,85,2.9711356546613388e-05,5
78,86,3.0102817618171684e-05,5
78,87,3.016471237060614e-05,5
78,88,3.000991819135379e-05,5
78,89,2.963509177789092e-05,5
78,90,2.9864429961889982e-05,5
78,91,3.007941813848447e-05,5
78,92,3.032520180568099e-05,5
78,93,3.1225543352775276e-05,5
78,94,3.084375202888623e-05,5
78,95,3.0201188565115444e-05,5
78,96,2.974871858896222e-05,5
78,97,3.004505742865149e-05,5
78,98,2.9798271498293616e-05,5
78,99,2.979556484206114e-05,5
79,0,3.474662662483752e-05,5
79,1,3.386975367902778e-05,5
79,2,3.298914452898316e-05,5
79,3,3.204522727173753e-05,5
79,4,3.114105129498057e-05,5
79,5,3.054582703043707e-05,5
79,6,3.09326387650799e-05,5
79,7,3.1015930289868265e-05,5
79,8,3.0818613595329225e-05,5
79,9,3.104106872342527e-05,5
79,10,3.081807153648697e-05,5
79,11,3.073279731324874e-05,5
79,12,3.0708259146194905e-05,5
79,13,3.0768340366194025e-05,5
79,14,3.0678664188599214e-05,5
79,15,3.115005893050693e-05,5
79,16,3.1913939892547205e-05,5
79,17,3.2757448934717104e-05,5
79,18,3.341434785397723e-05,5
79,19,3.33114257955458e-05,5
79,20,3.375026790308766e-05,5
79,21,3.411414581933059e-05,5
79,22,3.428738273214549e-05,5
79,23,3.469637522357516e-05,5
79,24,3.5111468605464324e-05,5
79,25,3.55233860318549e-05,5
79,26,3.53359391738195e-05,5
79,27,3.545820800354704e-05,5
79,28,3.5301793104736134e-05,5
79,29,3.4427674108883366e-05,5
79,30,3.367051249369979e-05,5
79,31,3.2955438655335456e-05,5
79,32,3.190588904544711e-05,5
79,33,3.065517739742063e-05,5
79,34,2.9752050977549516e-05,5
79,35,2.89121762762079e-05,5
79,36,2.7971011149929836e-05,5
79,37,2.651814247656148e-05,5
79,38,2.568862691987306e-05,5
79,39,2.5672337869764306e-05,5
79,40,2.5608100258978084e-05,5
79,41,2.5570128855179064e-05,5
79,42,2.558716914791148e-05,5
79,43,2.605106055852957e-05,5
79,44,2.6408606572658755e-05,5
79,45,2.6154029910685495e-05,5
79,46,2.5951394491130486e-05,5
79,47,2.6102012270712294e-05,5
79,48,2.6693567633628845e-05,5
79,49,2.7836109438794665e-05,5
79,50,2.923410283983685e-05,5
79,51,3.0645602237200364e-05,5
79,52,3.159948391839862e-05,5
79,53,3.2265681511489674e-05,5
79,54,3.297629518783651e-05,5
79,55,3.329032915644348e-05,5
79,56,3.411644138395786e-05,5
79,57,3.550416658981703e-05,5
79,58,3.586436650948599e-05,5
79,59,3.595542148104869e-05,5
79,60,3.603731238399632e-05,5
79,61,3.635137545643374e-05,5
79,62,3.63654617103748e-05,5
79,63,3.691730307764374e-05,5
79,64,3.650919461506419e-05,5
79,65,3.623027805588208e-05,5
79,66,3.6083631130168214e-05,5
79,67,3.550896144588478e-05,5
79,68,3.5016098991036415e-05,5
79,69,3.419850327190943e-05,5
79,70,3.2974541682051495e-05,5
79,71,3.243858373025432e-05,5
79,72,3.214224852854386e-05,5
79,73,3.1545085221296176e-05,5
79,74,3.0659084586659446e-05,5
79,75,2.979850978590548e-05,5
79,76,2.8679733077296987e-05,5
79,77,2.783544550766237e-05,5
79,78,2.6587444153847173e-05,5
79,79,2.609988223412074e-05,5
79,80,2.5823823307291605e-05,5
79,81,2.567512092355173e-05,5
79,82,2.562294866947923e-05,5
79,83,2.556395520514343e-05,5
79,84,2.5753468435141258e-05,5
79,85,2.5655475837993436e-05,5
79,86,2.5349703719257377e-05,5
79,87,2.515270716685336e-05,5
79,88,2.488640348019544e-05,5
79,89,2.453753950248938e-05,5
79,90,2.4750124794081785e-05,5
79,91,2.477724956406746e-05,5
79,92,2.52585050475318e-05,5
79,93,2.535195199016016e-05,5
79,94,2.5297906177002005e-05,5
79,95,2.5512088541290723e-05,5
79,96,2.5489163817837834e-05,5
79,97,2.5844148694886826e-05,5
79,98,2.5866987925837748e-05,5
79,99,2.577306077000685e-05,5
80,0,3.1757426768308505e-05,5
80,1,3.142708374070935e-05,5
80,2,3.164841837133281e-05,5
80,3,3.242750608478673e-05,5
80,4,3.279275188106112e-05,5
80,5,3.293968620710075e-05,5
80,6,3.3041389542631805e-05,5
80,7,3.3233442081836984e-05,5
80,8,3.268851651228033e-05,5
80,9,3.235843178117648e-05,5
80,10,3.258321885368787e-05,5
80,11,3.381276474101469e-05,5
80,12,3.517771256156266e-05,5
80,13,3.578442192520015e-05,5
80,14,3.645575270638801e-05,5
80,15,3.722303517861292e-05,5
80,16,3.7683308619307354e-05,5
80,17,3.7992169382050633e-05,5
80,18,3.875233232975006e-05,5
80,19,3.865228791255504e-05,5
80,20,3.8560137909371406e-05,5
80,21,3.963859853683971e-05,5
80,22,3.949766687583178e-05,5
80,23,4.032785727758892e-05,5
80,24,4.113544127903879e-05,5
80,25,4.165877908235416e-05,5
80,26,4.1801285988185555e-05,5
80,27,4.1833845898509026e-05,5
80,28,4.231171260471456e-05,5
80,29,4.2642277549020946e-05,5
80,30,4.2383031541248783e-05,5
80,31,4.1449067794019356e-05,5
80,32,4.083629391971044e-05,5
80,33,4.023858127766289e-05,5
80,34,4.014886144432239e-05,5
80,35,3.950663085561246e-05,5
80,36,3.9511138311354443e-05,5
80,37,3.827986438409425e-05,5
80,38,3.8141148252179846e-05,5
80,39,3.7724348658230156e-05,5
80,40,3.724423731910065e-05,5
80,41,3.6660559999290854e-05,5
80,42,3.5738583392230794e-05,5
80,43,3.429478601901792e-05,5
80,44,3.2855379686225206e-05,5
80,45,3.165822272421792e-05,5
80,46,3.018131792487111e-05,5
80,47,2.8844520784332417e-05,5
80,48,2.754935485427268e-05,5
80,49,2.6010058718384244e-05,5
80,50,2.4638133254484273e-05,5
80,51,2.3896709535620175e-05,5
80,52,2.2633072148892097e-05,5
80,53,2.173604298150167e-05,5
80,54,2.0892664906568825e-05,5
80,55,1.975233135453891e-05,5
80,56,1.9194381820852868e-05,5
80,57,1.9659668396343477e-05,5
80,58,1.950723526533693e-05,5
80,59,1.9352259187144227e-05,5
80,60,1.904776036099065e-05,5
80,61,1.882041215139907e-05,5
80,62,1.8118045773007907e-05,5
80,63,1.7846574337454513e-05,5
80,64,1.7434644178138115e-05,5
80,65,1.7556452803546563e-05,5
80,66,1.7994727386394516e-05,5
80,67,1.787906512618065e-05,5
80,68,1.7771124475984834e-05,5
80,69,1.7913509509526193e-05,5
80,70,1.8059916328638792e-05,5
80,71,1.8025593817583285e-05,5
80,72,1.846970189944841e-05,5
80,73,1.9169770894222893e-05,5
80,74,2.004732596105896e-05,5
80,75,2.1385198124335147e-05,5
80,76,2.3100883481674828e-05,5
80,77,2.3366072127828375e-05,5
80,78,2.449951716698706e-05,5
80,79,2.53024172707228e-05,5
80,80,2.583989225968253e-05,5
80,81,2.656900142028462e-05,5
80,82,2.7647183742374182e-05,5
80,83,2.8543390726554208e-05,5
80,84,2.915377262979746e-05,5
80,85,2.9711356546613388e-05,5
80,86,3.0102813980192877e-05,5
80,87,3.016471237060614e-05,5
80,88,3.000991819135379e-05,5
80,89,2.963509177789092e-05,5
80,90,2.9864429961889982e-05,5
80,91,3.007941813848447e-05,5
80,92,3.032520180568099e-05,5
80,93,3.1225543352775276e-05,5
80,94,3.084375202888623e-05,5
80,95,3.0201188565115444e-05,5
80,96,2.974871858896222e-05,5
80,97,3.004505742865149e-05,5
80,98,2.9798271498293616e-05,5
80,99,2.979556484206114e-05,5
81,0,3.1757426768308505e-05,5
81,1,3.142708374070935e-05,5
81,2,3.164841837133281e-05,5
81,3,3.242750608478673e-05,5
81,4,3.279275188106112e-05,5
81,5,3.293968620710075e-05,5
81,6,3.3041389542631805e-05,5
81,7,3.3233442081836984e-05,5
81,8,3.268851651228033e-05,5
81,9,3.235843178117648e-05,5
81,10,3.258321885368787e-05,5
81,11,3.381276474101469e-05,5
81,12,3.517771256156266e-05,5
81,13,3.578442192520015e-05,5
81,14,3.645575270638801e-05,5
81,15,3.722303517861292e-05,5
81,16,3.7683308619307354e-05,5
81,17,3.7992169382050633e-05,5
81,18,3.875233232975006e-05,5
81,19,3.865228791255504e-05,5
81,20,3.8560137909371406e-05,5
81,21,3.963859853683971e-05,5
81,22,3.949766687583178e-05,5
81,23,4.032785727758892e-05,5
81,24,4.113544127903879e-05,5
81,25,4.165877908235416e-05,5
81,26,4.1801285988185555e-05,5
81,27,4.1833845898509026e-05,5
81,28,4.231171260471456e-05,5
81,29,4.2642277549020946e-05,5
81,30,4.2383031541248783e-05,5
81,31,4.1449067794019356e-05,5
81,32,4.083629391971044e-05,5
81,33,4.023858127766289e-05,5
81,34,4.014886144432239e-05,5
81,35,3.950663085561246e-05,5
81,36,3.9511138311354443e-05,5
81,37,3.827986438409425e-05,5
81,38,3.8141148252179846e-05,5
81,39,3.7724348658230156e-05,5
81,40,3.724423731910065e-05,5
81,41,3.6660559999290854e-05,5
81,42,3.5738583392230794e-05,5
81,43,3.429478601901792e-05,5
81,44,3.2855379686225206e-05,5
81,45,3.165822272421792e-05,5
81,46,3.018131792487111e-05,5
81,47,2.8844520784332417e-05,5
81,48,2.754935485427268e-05,5
81,49,2.6010058718384244e-05,5
81,50,2.4638133254484273e-05,5
81,51,2.3896709535620175e-05,5
81,52,2.2633072148892097e-05,5
81,53,2.173604298150167e-05,5
81,54,2.0892664906568825e-05,5
81,55,1.975233135453891e-05,5
81,56,1.9194381820852868e-05,5
81,57,1.9659668396343477e-05,5
81,58,1.950723526533693e-05,5
81,59,1.9352259187144227e-05,5
81,60,1.904776036099065e-05,5
81,61,1.882041215139907e-05,5
81,62,1.8118045773007907e-05,5
81,63,1.7846574337454513e-05,5
81,64,1.7434644178138115e-05,5
81,65,1.7556452803546563e-05,5
81,66,1.7994727386394516e-05,5
81,67,1.787906512618065e-05,5
81,68,1.7771124475984834e-05,5
81,69,1.7913509509526193e-05,5
81,70,1.8059916328638792e-05,5
81,71,1.8025593817583285e-05,5
81,72,1.846970189944841e-05,5
81,73,1.9169770894222893e-05,5
81,74,2.004732596105896e-05,5
81,75,2.1385198124335147e-05,5
81,76,2.3100883481674828e-05,5
81,77,2.3366072127828375e-05,5
81,78,2.449951716698706e-05,5
81,79,2.53024172707228e-05,5
81,80,2.583989225968253e-05,5
81,81,2.656900142028462e-05,5
81,82,2.7647183742374182e-05,5
81,83,2.8543390726554208e-05,5
81,84,2.915377262979746e-05,5
81,85,2.9711356546613388e-05,5
81,86,3.0102817618171684e-05,5
81,87,3.016471237060614e-05,5
81,88,3.000991819135379e-05,5
81,89,2.963509177789092e-05,5
81,90,2.9864429961889982e-05,5
81,91,3.007941813848447e-05,5
81,92,3.032520180568099e-05,5
81,93,3.1225543352775276e-05,5
81,94,3.084375202888623e-05,5
81,95,3.0201188565115444e-05,5
81,96,2.974871858896222e-05,5
81,97,3.004505742865149e-05,5
81,98,2.9798271498293616e-05,5
81,99,2.979556484206114e-05,5
82,0,3.1757426768308505e-05,5
82,1,3.142708374070935e-05,5
82,2,3.164841837133281e-05,5
